[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → 200 (35ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → 200 (31ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (35ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (33ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → 200 (35ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → 200 (34ms, ?B)
[2026-08-25T22:50:27.949Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → 200 (37ms, ?B)
[2026-08-25T22:50:27.950Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → 200 (36ms, ?B)
[2026-08-25T22:50:27.950Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → 200 (128ms, ?B)
[2026-08-25T22:50:27.950Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → 200 (129ms, 28469B)
[2026-08-25T22:50:27.951Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → 200 (128ms, ?B)
[2026-08-25T22:50:27.965Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (?ms, -333B)
[2026-08-25T22:50:27.966Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (?ms, -284B)
[2026-08-25T22:50:28.071Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (8ms, ?B)
[2026-08-25T22:50:28.071Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (20ms, ?B)
[2026-08-25T22:50:28.071Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (29ms, ?B)
[2026-08-25T22:53:34.131Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 200 (81ms, 48758B)
[2026-08-25T22:53:34.323Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 304 (1ms, ?B)
[2026-08-25T22:53:34.324Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 304 (?ms, ?B)
[2026-08-25T22:53:48.377Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 200 (84ms, 48755B)
[2026-08-25T22:53:48.575Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 304 (?ms, ?B)
[2026-08-25T22:53:48.575Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 304 (4ms, ?B)
[2026-08-25T22:54:01.735Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 200 (91ms, 48750B)
[2026-08-25T22:54:01.944Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 304 (?ms, ?B)
[2026-08-25T22:54:01.944Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 304 (?ms, ?B)
[2026-08-25T22:54:12.379Z] GET http://localhost:3000/ → 200 (130ms, 16898B)
[2026-08-25T22:54:12.525Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (3ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/icon.svg → 304 (2ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → 200 (17ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (46ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (43ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (42ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (39ms, ?B)
[2026-08-25T22:54:12.526Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → 200 (42ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → 200 (41ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (43ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (42ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → 200 (43ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → 200 (42ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → 200 (43ms, ?B)
[2026-08-25T22:54:12.527Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → 200 (43ms, ?B)
[2026-08-25T22:54:12.528Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → 200 (44ms, ?B)
[2026-08-25T22:54:12.528Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → 200 (44ms, ?B)
[2026-08-25T22:54:12.528Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → 200 (159ms, ?B)
[2026-08-25T22:54:12.542Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (?ms, -333B)
[2026-08-25T22:54:12.543Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (?ms, -284B)
[2026-08-25T22:54:12.685Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (4ms, ?B)
[2026-08-25T22:54:12.685Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (25ms, ?B)
[2026-08-25T22:54:12.685Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (25ms, ?B)
[2026-08-25T22:55:37.398Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 200 (112ms, 48751B)
[2026-08-25T22:55:37.649Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 304 (?ms, ?B)
[2026-08-25T22:55:37.649Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 304 (?ms, ?B)
[2026-08-25T22:55:52.185Z] GET http://localhost:3000/ → 200 (104ms, 16884B)
[2026-08-25T22:55:52.386Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (2ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/icon.svg → 304 (2ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.387Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.388Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.388Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.388Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.388Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.388Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → pending (?ms, ?B)
[2026-08-25T22:55:52.407Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (1ms, -333B)
[2026-08-25T22:55:52.408Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (?ms, -284B)
[2026-08-25T22:55:52.533Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (6ms, ?B)
[2026-08-25T22:55:52.533Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (19ms, ?B)
[2026-08-25T22:55:52.533Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (26ms, ?B)
[2026-08-25T22:56:25.689Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-08-25T22:56:26.257Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (174ms, ?B)
[2026-08-25T22:56:26.257Z] GET http://localhost:3000/icon.svg → 304 (175ms, ?B)
[2026-08-25T22:56:26.257Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → 200 (243ms, ?B)
[2026-08-25T22:56:26.257Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (244ms, ?B)
[2026-08-25T22:56:26.257Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (243ms, ?B)
[2026-08-25T22:56:26.258Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (242ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (242ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → 200 (249ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → 200 (248ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (250ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (248ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → 200 (250ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → 200 (249ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → 200 (309ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → 200 (359ms, ?B)
[2026-08-25T22:56:26.259Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → 200 (364ms, ?B)
[2026-08-25T22:56:26.260Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → 200 (358ms, ?B)
[2026-08-25T22:56:26.260Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → 200 (363ms, ?B)
[2026-08-25T22:56:26.492Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (?ms, -333B)
[2026-08-25T22:56:26.492Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (5ms, -284B)
[2026-08-25T22:56:26.564Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (112ms, ?B)
[2026-08-25T22:56:26.564Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (99ms, ?B)
[2026-08-25T22:56:26.568Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (95ms, ?B)
[2026-08-25T22:57:16.217Z] GET http://localhost:3000/ → 200 (164ms, 16892B)
[2026-08-25T22:57:16.400Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (6ms, ?B)
[2026-08-25T22:57:16.402Z] GET http://localhost:3000/icon.svg → 304 (5ms, ?B)
[2026-08-25T22:57:16.402Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → 200 (46ms, ?B)
[2026-08-25T22:57:16.402Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (49ms, ?B)
[2026-08-25T22:57:16.402Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (49ms, ?B)
[2026-08-25T22:57:16.405Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (43ms, ?B)
[2026-08-25T22:57:16.405Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (45ms, ?B)
[2026-08-25T22:57:16.405Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → 200 (46ms, ?B)
[2026-08-25T22:57:16.405Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → 200 (46ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (47ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (45ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → 200 (46ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → 200 (47ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → 200 (47ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → 200 (171ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → 200 (171ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → 200 (171ms, ?B)
[2026-08-25T22:57:16.406Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → 200 (172ms, ?B)
[2026-08-25T22:57:16.416Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (1ms, -333B)
[2026-08-25T22:57:16.418Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (?ms, -284B)
[2026-08-25T22:57:16.573Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (5ms, ?B)
[2026-08-25T22:57:16.574Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (33ms, ?B)
[2026-08-25T22:57:16.574Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (33ms, ?B)
[2026-08-25T22:57:47.990Z] GET http://localhost:3000/?_rsc=bFe_VC0g8VplWXKP → pending (?ms, ?B)
[2026-08-25T22:58:00.038Z] GET http://localhost:3000/ → 200 (82ms, 16934B)
[2026-08-25T22:58:00.131Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (2ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/icon.svg → 304 (1ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → 200 (25ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (42ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (41ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (40ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (25ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → 200 (41ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → 200 (41ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (41ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (40ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → 200 (41ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/_219uq1s._.js → 200 (42ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → 200 (42ms, ?B)
[2026-08-25T22:58:00.132Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → 200 (42ms, ?B)
[2026-08-25T22:58:00.133Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → 200 (42ms, ?B)
[2026-08-25T22:58:00.133Z] GET http://localhost:3000/_next/static/chunks/src_1jofyj4._.js → pending (?ms, ?B)
[2026-08-25T22:58:00.133Z] GET http://localhost:3000/_next/static/chunks/node_modules_1snirfb._.js → pending (?ms, ?B)
[2026-08-25T22:58:00.156Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (?ms, -333B)
[2026-08-25T22:58:00.156Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (1ms, -284B)
[2026-08-25T22:58:00.271Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (4ms, ?B)
[2026-08-25T22:58:00.271Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → 200 (25ms, ?B)
[2026-08-25T22:58:00.272Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → 200 (24ms, ?B)
[2026-08-25T22:59:02.275Z] GET http://localhost:3000/login → 200 (129ms, 8589B)
[2026-08-25T22:59:02.414Z] GET http://localhost:3000/_next/static/chunks/src_app_globals_162hn9o.css → 304 (4ms, ?B)
[2026-08-25T22:59:02.414Z] GET http://localhost:3000/icon.svg → 304 (4ms, ?B)
[2026-08-25T22:59:02.414Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1di75ot._.js → 200 (14ms, ?B)
[2026-08-25T22:59:02.414Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → pending (?ms, ?B)
[2026-08-25T22:59:02.415Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0_90u2t._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1e8vcs8._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.416Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/turbopack-_08bm286._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/_0mc45lb._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/_05-whcf._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/src_0xr-_6v._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40hugeicons_1agalyw._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/src_1g-vkj3._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.417Z] GET http://localhost:3000/_next/static/chunks/node_modules_04pgpr-._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.418Z] GET http://localhost:3000/_next/static/chunks/src_0ubrp1i._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.418Z] GET http://localhost:3000/_next/static/chunks/node_modules_0fbj0u9._.js → pending (?ms, ?B)
[2026-08-25T22:59:02.425Z] GET http://localhost:3000/fonts/saans/SaansVF.ttf → 200 (?ms, ?B)
[2026-08-25T22:59:02.425Z] GET http://localhost:3000/fonts/inter/InterVariable.woff2 → 200 (?ms, ?B)
[2026-08-25T22:59:02.546Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (5ms, ?B)
